claim_id,ml_risk_score,llm_risk_score,hybrid_risk_score,risk_level,recommendation,red_flags,model_breakdown,timestamp,product_type,claim_amount,location,claim_date
CLM-009945,15.781760484682103,0,9.469056290809261,LOW,APPROVE,[],"{'random_forest': 27.585250509871774, 'gradient_boosting': 15.914771665863784, 'isolation_forest': 0.0, 'neural_network': 19.62701976299286}",2025-11-01T11:24:57.624161,Marine,102576.58528924655,Nakuru,2023-11-08 11:21:16.446977
CLM-000179,13.68319098573208,0,8.209914591439247,LOW,APPROVE,[],"{'random_forest': 24.355278615532903, 'gradient_boosting': 16.770792476805667, 'isolation_forest': 0.0, 'neural_network': 13.606692850589752}",2025-11-01T11:24:57.757693,Property,23496.451283138063,Mombasa,2024-08-02 11:21:16.412042
CLM-009734,9.823665418782138,0,5.894199251269282,LOW,APPROVE,[],"{'random_forest': 22.55441959991678, 'gradient_boosting': 7.199720721728572, 'isolation_forest': 0.0, 'neural_network': 9.5405213534832}",2025-11-01T11:24:57.875734,Property,3655.18783612641,Kisumu,2023-12-01 11:21:16.446230
CLM-008686,9.61729482236104,0,5.770376893416624,LOW,APPROVE,[],"{'random_forest': 22.9300526178487, 'gradient_boosting': 8.146767891688246, 'isolation_forest': 0.0, 'neural_network': 7.392358779907227}",2025-11-01T11:24:57.995539,Property,124521.21684685066,Kitale,2024-06-07 11:21:16.442514
CLM-002372,12.29771669942847,20,15.37863001965708,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 24.657313321548028, 'gradient_boosting': 13.335362876485904, 'isolation_forest': 0.0, 'neural_network': 11.198190599679947}",2025-11-01T11:24:58.111340,Property,14396.448265256115,Nyeri,2025-08-07 11:21:16.419897
CLM-000494,61.41736153013642,15,42.85041691808185,LOW,APPROVE,['Vague or excessive descriptions'],"{'random_forest': 78.53352518127346, 'gradient_boosting': 91.14436191064674, 'isolation_forest': 0.0, 'neural_network': 75.99155902862549}",2025-11-01T11:24:58.239513,Medical,415581.0700520657,Nakuru,2024-02-07 11:21:16.413166
CLM-005531,13.128088692535172,20,15.876853215521102,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 26.055677110944963, 'gradient_boosting': 18.73628471676714, 'isolation_forest': 0.0, 'neural_network': 7.720392942428589}",2025-11-01T11:24:58.357981,Liability,432748.3855116936,Kitale,2025-01-17 11:21:16.431140
CLM-000653,11.482835335910668,0,6.8897012015464005,LOW,APPROVE,[],"{'random_forest': 20.287115227518203, 'gradient_boosting': 11.197946709576922, 'isolation_forest': 0.0, 'neural_network': 14.446279406547546}",2025-11-01T11:24:58.519383,Aviation,44532.17617559379,Kisumu,2025-03-17 11:21:16.413729
CLM-001688,12.529298276723127,0,7.517578966033875,LOW,APPROVE,[],"{'random_forest': 22.429604723511222, 'gradient_boosting': 11.32414196891062, 'isolation_forest': 0.0, 'neural_network': 16.363446414470673}",2025-11-01T11:24:58.668161,Liability,240738.9180617958,Nakuru,2025-03-19 11:21:16.417462
CLM-001203,80.60906765128115,35,62.36544059076869,MEDIUM,REVIEW,"['Vague or excessive descriptions', 'No police report for motor claim']","{'random_forest': 71.69284494435372, 'gradient_boosting': 73.47235160414552, 'isolation_forest': 100.0, 'neural_network': 77.27107405662537}",2025-11-01T11:24:58.791103,Motor,128430.73317901994,Thika,2025-05-02 11:21:16.415710
CLM-001920,17.705633946692796,45,28.623380368015678,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 40.032414386533056, 'gradient_boosting': 17.328394496322723, 'isolation_forest': 0.0, 'neural_network': 13.461726903915405}",2025-11-01T11:24:58.958734,Aviation,517773.60919027065,Mombasa,2024-10-11 11:21:16.418294
CLM-003671,8.90892744001685,25,15.34535646401011,LOW,APPROVE,['High claim amount'],"{'random_forest': 14.892461524950336, 'gradient_boosting': 7.725446294675935, 'isolation_forest': 0.0, 'neural_network': 13.017801940441132}",2025-11-01T11:24:59.076417,Aviation,609848.8841951485,Malindi,2024-04-25 11:21:16.424531
CLM-006162,8.935151820155784,0,5.361091092093471,LOW,APPROVE,[],"{'random_forest': 16.20636642195331, 'gradient_boosting': 8.854115204926085, 'isolation_forest': 0.0, 'neural_network': 10.680125653743744}",2025-11-01T11:24:59.205470,Aviation,19488.659627810117,Malindi,2024-07-16 11:21:16.433368
CLM-006011,43.80947663476722,20,34.285685980860336,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 29.014940684093688, 'gradient_boosting': 27.108245033594592, 'isolation_forest': 100.0, 'neural_network': 19.114720821380615}",2025-11-01T11:24:59.395046,Life,167616.31591125784,Garissa,2025-08-22 11:21:16.432829
CLM-002593,13.316278190169134,0,7.98976691410148,LOW,APPROVE,[],"{'random_forest': 25.15336801353623, 'gradient_boosting': 11.377955303170586, 'isolation_forest': 0.0, 'neural_network': 16.733789443969727}",2025-11-01T11:24:59.516364,Medical,39411.28715767348,Mombasa,2024-04-06 11:21:16.420703
CLM-004431,13.210007234850297,0,7.926004340910177,LOW,APPROVE,[],"{'random_forest': 18.602440743429522, 'gradient_boosting': 11.334309725932302, 'isolation_forest': 0.0, 'neural_network': 22.903278470039368}",2025-11-01T11:24:59.633549,Life,10528.176311765606,Malindi,2024-11-09 11:21:16.427234
CLM-006651,19.590307420193298,0,11.754184452115979,LOW,APPROVE,[],"{'random_forest': 30.643871594235733, 'gradient_boosting': 22.843165610264876, 'isolation_forest': 0.0, 'neural_network': 24.874192476272583}",2025-11-01T11:24:59.758646,Liability,38813.915670028655,Thika,2023-12-02 11:21:16.435209
CLM-004408,78.66740727956893,20,55.20044436774136,MEDIUM,REVIEW,['Insufficient documentation'],"{'random_forest': 74.27912546463538, 'gradient_boosting': 84.24507404243431, 'isolation_forest': 100.0, 'neural_network': 56.145429611206055}",2025-11-01T11:24:59.882024,Motor,49431.57053832003,Garissa,2025-05-27 11:21:16.427152
CLM-007592,48.690776194237614,20,37.21446571654256,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 38.225713176963666, 'gradient_boosting': 35.656288620803615, 'isolation_forest': 100.0, 'neural_network': 20.881102979183197}",2025-11-01T11:25:00.001558,Medical,50854.26026047703,Malindi,2023-12-16 11:21:16.438599
CLM-004410,11.314545856163704,20,14.788727513698223,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 22.58577832373378, 'gradient_boosting': 12.327357388594992, 'isolation_forest': 0.0, 'neural_network': 10.34504771232605}",2025-11-01T11:25:00.121375,Medical,45935.217191853546,Malindi,2025-06-16 11:21:16.427159
CLM-001075,41.852278640050415,0,25.111367184030247,LOW,APPROVE,[],"{'random_forest': 76.03383225919494, 'gradient_boosting': 64.31821574121517, 'isolation_forest': 0.0, 'neural_network': 27.057066559791565}",2025-11-01T11:25:00.241897,Motor,218026.56217883676,Garissa,2023-12-07 11:21:16.415259
CLM-005994,8.917501241793586,0,5.350500745076151,LOW,APPROVE,[],"{'random_forest': 13.35665642523577, 'gradient_boosting': 7.822694967471863, 'isolation_forest': 0.0, 'neural_network': 14.490653574466705}",2025-11-01T11:25:00.362741,Life,172932.95243140278,Kisumu,2025-10-02 11:21:16.432771
CLM-005864,18.153266699219056,20,18.89196001953143,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 41.89212029075965, 'gradient_boosting': 13.696787074659056, 'isolation_forest': 0.0, 'neural_network': 17.02415943145752}",2025-11-01T11:25:00.492327,Marine,32907.573330350344,Eldoret,2025-09-26 11:21:16.432314
CLM-009374,13.533558811928398,25,18.12013528715704,LOW,APPROVE,['High claim amount'],"{'random_forest': 24.714264016077486, 'gradient_boosting': 11.842855040248928, 'isolation_forest': 0.0, 'neural_network': 17.577116191387177}",2025-11-01T11:25:00.615917,Medical,642302.1690524308,Nakuru,2024-12-09 11:21:16.444959
CLM-001080,11.059207147074785,0,6.635524288244871,LOW,APPROVE,[],"{'random_forest': 19.679027695718784, 'gradient_boosting': 11.856423619974464, 'isolation_forest': 0.0, 'neural_network': 12.701377272605896}",2025-11-01T11:25:00.750440,Liability,331487.0310180977,Eldoret,2024-08-09 11:21:16.415277
CLM-006519,9.442308268026697,0,5.665384960816017,LOW,APPROVE,[],"{'random_forest': 18.735571048854794, 'gradient_boosting': 13.316439630692939, 'isolation_forest': 0.0, 'neural_network': 5.7172223925590515}",2025-11-01T11:25:00.877478,Property,110318.51504882332,Eldoret,2024-05-31 11:21:16.434725
CLM-003232,14.67534485686105,0,8.80520691411663,LOW,APPROVE,[],"{'random_forest': 23.0834056908486, 'gradient_boosting': 11.237364343475791, 'isolation_forest': 0.0, 'neural_network': 24.380609393119812}",2025-11-01T11:25:01.024283,Liability,52673.71011450262,Kitale,2025-10-11 11:21:16.422979
CLM-008962,16.575532691332842,20,17.945319614799708,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 31.60457217187245, 'gradient_boosting': 16.726585340208796, 'isolation_forest': 0.0, 'neural_network': 17.970973253250122}",2025-11-01T11:25:01.143520,Medical,138866.02924565176,Nairobi,2025-02-17 11:21:16.443493
CLM-004874,8.101614712937295,0,4.860968827762377,LOW,APPROVE,[],"{'random_forest': 12.686449673102086, 'gradient_boosting': 7.267437339552929, 'isolation_forest': 0.0, 'neural_network': 12.452571839094162}",2025-11-01T11:25:01.264285,Life,6422.8208233289015,Garissa,2024-06-28 11:21:16.428800
CLM-005810,7.908835650853603,0,4.745301390512162,LOW,APPROVE,[],"{'random_forest': 16.053392572151655, 'gradient_boosting': 7.246998183471087, 'isolation_forest': 0.0, 'neural_network': 8.334951847791672}",2025-11-01T11:25:01.384484,Aviation,118488.07971360187,Malindi,2024-06-12 11:21:16.432126
CLM-003501,26.48280659197234,20,23.889683955183404,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 54.58546685682555, 'gradient_boosting': 36.512496948312034, 'isolation_forest': 0.0, 'neural_network': 14.83326256275177}",2025-11-01T11:25:01.505129,Life,186577.34886628142,Kisumu,2024-09-09 11:21:16.423923
CLM-005024,26.60533825568799,20,23.963202953412793,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 47.77370521325326, 'gradient_boosting': 33.55155916165629, 'isolation_forest': 0.0, 'neural_network': 25.096088647842407}",2025-11-01T11:25:01.634246,Motor,160161.959355453,Nyeri,2025-09-13 11:21:16.429338
CLM-000592,14.236040753061143,0,8.541624451836686,LOW,APPROVE,[],"{'random_forest': 29.428321076615983, 'gradient_boosting': 13.838566754811946, 'isolation_forest': 0.0, 'neural_network': 13.67727518081665}",2025-11-01T11:25:01.759231,Liability,324373.3918230467,Thika,2024-10-16 11:21:16.413513
CLM-006608,11.343027089040213,0,6.805816253424127,LOW,APPROVE,[],"{'random_forest': 15.155569560483181, 'gradient_boosting': 14.181738981453426, 'isolation_forest': 0.0, 'neural_network': 16.034799814224243}",2025-11-01T11:25:01.886473,Medical,290571.390755605,Mombasa,2025-08-18 11:21:16.435056
CLM-005745,14.07893978681232,0,8.447363872087392,LOW,APPROVE,[],"{'random_forest': 29.640320251764145, 'gradient_boosting': 9.114764645359244, 'isolation_forest': 0.0, 'neural_network': 17.560674250125885}",2025-11-01T11:25:02.014926,Life,374563.9710976398,Kitale,2025-09-14 11:21:16.431888
CLM-007896,13.727471841465032,0,8.236483104879019,LOW,APPROVE,[],"{'random_forest': 28.97871067786805, 'gradient_boosting': 11.954431380546556, 'isolation_forest': 0.0, 'neural_network': 13.976745307445526}",2025-11-01T11:25:02.136737,Medical,94921.53850402983,Thika,2024-04-25 11:21:16.439678
CLM-005986,20.0998590879986,0,12.059915452799158,LOW,APPROVE,[],"{'random_forest': 44.859447590154964, 'gradient_boosting': 24.823011046347187, 'isolation_forest': 0.0, 'neural_network': 10.716977715492249}",2025-11-01T11:25:02.258626,Property,25508.247715256424,Eldoret,2025-01-20 11:21:16.432743
CLM-002487,15.683206551319772,20,17.409923930791862,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 25.69520116116776, 'gradient_boosting': 15.603776901487427, 'isolation_forest': 0.0, 'neural_network': 21.4338481426239}",2025-11-01T11:25:02.382377,Liability,45844.96642262918,Kitale,2024-02-29 11:21:16.420330
CLM-009262,10.715430330212278,0,6.429258198127367,LOW,APPROVE,[],"{'random_forest': 20.787607490922042, 'gradient_boosting': 10.849171920613864, 'isolation_forest': 0.0, 'neural_network': 11.224941909313202}",2025-11-01T11:25:02.505181,Liability,32270.749731588792,Kitale,2024-03-19 11:21:16.444554
CLM-002567,36.327336401036945,20,29.796401840622167,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 63.89475272742619, 'gradient_boosting': 52.8736001399052, 'isolation_forest': 0.0, 'neural_network': 28.540992736816406}",2025-11-01T11:25:02.633460,Medical,358242.5033051492,Malindi,2024-08-06 11:21:16.420612
CLM-004849,14.053146964580717,0,8.43188817874843,LOW,APPROVE,[],"{'random_forest': 22.733162464045833, 'gradient_boosting': 13.485597157220308, 'isolation_forest': 0.0, 'neural_network': 19.993828237056732}",2025-11-01T11:25:02.768081,Motor,272841.27869816835,Mombasa,2025-04-05 11:21:16.428711
CLM-008667,7.504991608886394,25,14.502994965331837,LOW,APPROVE,['High claim amount'],"{'random_forest': 17.57755978308073, 'gradient_boosting': 6.474463282122595, 'isolation_forest': 0.0, 'neural_network': 5.967943370342255}",2025-11-01T11:25:02.890790,Property,628741.5366325116,Kitale,2023-12-27 11:21:16.442446
CLM-003208,39.5410136528521,20,31.72460819171126,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 28.688827075745536, 'gradient_boosting': 14.151870251593804, 'isolation_forest': 100.0, 'neural_network': 15.323357284069061}",2025-11-01T11:25:03.011685,Motor,414835.77040486,Nairobi,2025-04-11 11:21:16.422886
CLM-001963,12.07756843482302,20,15.246541060893811,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 20.32591811560941, 'gradient_boosting': 11.175970966776536, 'isolation_forest': 0.0, 'neural_network': 16.808384656906128}",2025-11-01T11:25:03.146031,Property,2229.489937272909,Eldoret,2025-09-22 11:21:16.418446
CLM-007229,12.385435574777373,20,15.431261344866424,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 25.351218920792927, 'gradient_boosting': 13.260895661775274, 'isolation_forest': 0.0, 'neural_network': 10.92962771654129}",2025-11-01T11:25:03.278720,Liability,16032.918340967792,Kisumu,2025-05-19 11:21:16.437311
CLM-006414,12.177788340449347,0,7.306673004269608,LOW,APPROVE,[],"{'random_forest': 22.814003271521372, 'gradient_boosting': 10.445256879864946, 'isolation_forest': 0.0, 'neural_network': 15.451893210411072}",2025-11-01T11:25:03.415570,Medical,204071.86111308073,Nakuru,2024-08-08 11:21:16.434347
CLM-002936,25.22005548484996,0,15.132033290909977,LOW,APPROVE,[],"{'random_forest': 42.604513382344784, 'gradient_boosting': 38.61564248888262, 'isolation_forest': 0.0, 'neural_network': 19.660066068172455}",2025-11-01T11:25:03.536353,Marine,153515.00471645084,Nyeri,2024-05-29 11:21:16.421924
CLM-009476,39.03824578938912,20,31.422947473633474,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 28.777626886275144, 'gradient_boosting': 14.071718766703716, 'isolation_forest': 100.0, 'neural_network': 13.303637504577637}",2025-11-01T11:25:03.653356,Aviation,382497.4515299015,Malindi,2024-05-13 11:21:16.445317
CLM-008464,68.87540635286528,20,49.32524381171917,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 62.97796475722486, 'gradient_boosting': 65.4890155736699, 'isolation_forest': 100.0, 'neural_network': 47.034645080566406}",2025-11-01T11:25:03.773273,Marine,63481.34723647407,Malindi,2024-05-05 11:21:16.441724
CLM-000141,10.871065224179565,20,14.522639134507738,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 18.223972419819454, 'gradient_boosting': 13.622795253946919, 'isolation_forest': 0.0, 'neural_network': 11.637493222951889}",2025-11-01T11:25:03.894130,Life,13859.145194702262,Nyeri,2024-10-30 11:21:16.411891
CLM-009982,42.97775561129848,20,33.786653366779085,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 35.97120982422323, 'gradient_boosting': 21.810901125761912, 'isolation_forest': 100.0, 'neural_network': 14.12891149520874}",2025-11-01T11:25:04.019057,Aviation,122571.71748488839,Thika,2025-08-24 11:21:16.447109
CLM-000492,95.11988242476134,20,65.07192945485681,MEDIUM,REVIEW,['Early claim after policy start'],"{'random_forest': 96.6258219226204, 'gradient_boosting': 98.3287196019865, 'isolation_forest': 100.0, 'neural_network': 85.52498817443848}",2025-11-01T11:25:04.140425,Marine,88547.92962531811,Garissa,2025-06-25 11:21:16.413159
CLM-006744,16.37836070529745,0,9.827016423178469,LOW,APPROVE,[],"{'random_forest': 28.20198627716734, 'gradient_boosting': 15.006043953518777, 'isolation_forest': 0.0, 'neural_network': 22.305412590503693}",2025-11-01T11:25:04.261456,Liability,15604.207109336608,Nairobi,2025-08-01 11:21:16.435589
CLM-003242,76.39918703864657,35,59.839512223187945,MEDIUM,REVIEW,"['Vague or excessive descriptions', 'Insufficient documentation']","{'random_forest': 86.36727311558103, 'gradient_boosting': 62.677225845813744, 'isolation_forest': 100.0, 'neural_network': 56.55224919319153}",2025-11-01T11:25:04.433226,Motor,19485.487349144187,Thika,2024-07-07 11:21:16.423016
CLM-001491,12.270404610724658,0,7.362242766434794,LOW,APPROVE,[],"{'random_forest': 19.10330756069929, 'gradient_boosting': 13.715675293553407, 'isolation_forest': 0.0, 'neural_network': 16.262635588645935}",2025-11-01T11:25:04.560991,Marine,18913.23119626823,Mombasa,2025-08-18 11:21:16.416755
CLM-007195,12.974154528082614,0,7.784492716849568,LOW,APPROVE,[],"{'random_forest': 23.19159586264342, 'gradient_boosting': 11.310123417842712, 'isolation_forest': 0.0, 'neural_network': 17.39489883184433}",2025-11-01T11:25:04.697164,Aviation,42524.811021814494,Kitale,2024-09-15 11:21:16.437192
CLM-002415,13.661677261002584,0,8.19700635660155,LOW,APPROVE,[],"{'random_forest': 29.41193863968819, 'gradient_boosting': 9.863192962629789, 'isolation_forest': 0.0, 'neural_network': 15.371577441692352}",2025-11-01T11:25:05.043418,Marine,106834.57916555804,Nakuru,2024-09-30 11:21:16.420077
CLM-002216,13.845050146567903,20,16.307030087940742,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 29.192026983014912, 'gradient_boosting': 10.726096939285748, 'isolation_forest': 0.0, 'neural_network': 15.462076663970947}",2025-11-01T11:25:05.173808,Life,759.2218923247065,Eldoret,2025-01-29 11:21:16.419348
CLM-009838,43.10803861642161,20,33.86482316985297,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 73.7819282234584, 'gradient_boosting': 65.51931822983789, 'isolation_forest': 0.0, 'neural_network': 33.13090801239014}",2025-11-01T11:25:05.292294,Motor,127665.90856866685,Nakuru,2025-05-19 11:21:16.446593
CLM-007095,14.349613288482137,0,8.609767973089282,LOW,APPROVE,[],"{'random_forest': 27.814590417926116, 'gradient_boosting': 12.72833974577569, 'isolation_forest': 0.0, 'neural_network': 16.855522990226746}",2025-11-01T11:25:05.409774,Aviation,38025.3542942334,Thika,2024-09-21 11:21:16.436832
CLM-002996,13.504180962664453,0,8.102508577598671,LOW,APPROVE,[],"{'random_forest': 22.9740801446591, 'gradient_boosting': 10.766571084653185, 'isolation_forest': 0.0, 'neural_network': 20.27607262134552}",2025-11-01T11:25:05.534911,Life,90774.31651888053,Nairobi,2023-11-07 11:21:16.422145
CLM-005268,17.692368542543743,0,10.615421125526245,LOW,APPROVE,[],"{'random_forest': 38.08619980478921, 'gradient_boosting': 15.676745987852799, 'isolation_forest': 0.0, 'neural_network': 17.00652837753296}",2025-11-01T11:25:05.655760,Medical,20518.262695954436,Nakuru,2025-09-01 11:21:16.430204
CLM-000652,14.853463180334977,0,8.912077908200986,LOW,APPROVE,[],"{'random_forest': 28.983567716623966, 'gradient_boosting': 12.734691170792606, 'isolation_forest': 0.0, 'neural_network': 17.69559383392334}",2025-11-01T11:25:05.777041,Liability,1713.7916476328548,Nakuru,2025-10-30 11:21:16.413726
CLM-009574,10.94734769368651,0,6.568408616211905,LOW,APPROVE,[],"{'random_forest': 22.797074540466856, 'gradient_boosting': 9.124445098805936, 'isolation_forest': 0.0, 'neural_network': 11.867871135473251}",2025-11-01T11:25:05.896935,Aviation,43102.628335710404,Kitale,2024-08-21 11:21:16.445660
